osmid,day,exists_true_image,total_pixel_area,water_area,cloud_area,water_with_no_clouds_area,no_chl_area,chl_very_low_area,chl_low_area,chl_moderate_area,chl_high_area,chl_very_high_area
332072,2020-04-07,True,233839575,16506450.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2020-04-12,True,233839575,168027750.0,234167175.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0
332072,2020-04-17,False,233839575,,,,,,,,,
332072,2020-04-22,True,233839575,203628600.0,0.0,203628600.0,190446750.0,9452475.0,3372750.0,316575.0,40050.0,0.0
332072,2020-04-27,False,233839575,,,,,,,,,
332072,2020-05-02,False,233839575,,,,,,,,,
332072,2020-05-07,True,233839575,197554950.0,0.0,197554950.0,182927925.0,8162775.0,6187500.0,216225.0,50850.0,9675.0
332072,2020-05-12,True,233839575,153967725.0,0.0,153967725.0,147564900.0,1436625.0,4111875.0,697950.0,147600.0,8775.0
332072,2020-05-17,False,233839575,,,,,,,,,
332072,2020-05-22,True,233839575,159461100.0,236025.0,159225525.0,143444925.0,8001900.0,6801975.0,771750.0,181800.0,23175.0
332072,2020-05-27,True,233839575,161379900.0,0.0,161379900.0,127192050.0,17240175.0,15690375.0,982125.0,247275.0,27900.0
332072,2020-06-01,False,233839575,147019275.0,134630325.0,80363025.0,73831950.0,66375.0,3212550.0,2647350.0,604800.0,0.0
332072,2020-06-06,True,233839575,84356550.0,233473950.0,1807875.0,1807875.0,0.0,0.0,0.0,0.0,0.0
332072,2020-06-11,True,233839575,81179325.0,186335550.0,36998775.0,36442350.0,199125.0,348525.0,7200.0,1575.0,0.0
332072,2020-06-16,True,233839575,171666000.0,0.0,171666000.0,149008275.0,7798500.0,13502925.0,950625.0,371475.0,34200.0
332072,2020-06-21,True,233839575,4853475.0,3888225.0,4408875.0,4408875.0,0.0,0.0,0.0,0.0,0.0
332072,2020-06-26,True,233839575,150091425.0,69534000.0,119836125.0,118393650.0,271350.0,1078875.0,84150.0,8100.0,0.0
332072,2020-07-01,True,233839575,172421325.0,85271850.0,137071125.0,133821675.0,1453050.0,1570275.0,225900.0,225.0,0.0
332072,2020-07-06,True,233839575,173125575.0,19426725.0,167535000.0,134137125.0,3963825.0,25281675.0,2078100.0,1871775.0,202500.0
332072,2020-07-11,True,233839575,170241300.0,0.0,170241300.0,145835775.0,48600.0,14563575.0,5283225.0,3575925.0,934200.0
332072,2020-07-16,True,233839575,159534225.0,138225825.0,94334850.0,66467025.0,1564425.0,26233650.0,68625.0,1125.0,0.0
332072,2020-07-21,True,233839575,0.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2020-07-26,True,233839575,137624175.0,140183550.0,74734425.0,69615000.0,923850.0,4185000.0,8325.0,2250.0,0.0
332072,2020-07-31,True,233839575,178372800.0,8805600.0,173896425.0,48942000.0,7276275.0,104145075.0,6834825.0,6019875.0,678375.0
332072,2020-08-05,True,233839575,160330500.0,99725625.0,111102075.0,60283575.0,16781625.0,33194700.0,790425.0,51300.0,450.0
332072,2020-08-10,False,233839575,,,,,,,,,
332072,2020-08-15,True,233839575,202354200.0,68756625.0,149082075.0,56130750.0,9512550.0,77899500.0,1682100.0,1968300.0,1888875.0
332072,2020-08-20,True,233839575,179550.0,234398025.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0
332072,2020-08-25,False,233839575,,,,,,,,,
332072,2020-08-30,False,233839575,,,,,,,,,
332072,2020-09-04,True,233839575,85255425.0,226813725.0,8562150.0,8562150.0,0.0,0.0,0.0,0.0,0.0
332072,2020-09-09,True,233839575,220755825.0,541125.0,220625550.0,18502425.0,169102800.0,32975550.0,40050.0,4725.0,0.0
332072,2020-09-14,True,233839575,220732650.0,7484400.0,215514000.0,23772375.0,91215450.0,100482975.0,40275.0,2925.0,0.0
332072,2020-09-19,True,233839575,219404250.0,0.0,219404250.0,35884125.0,127029375.0,56473425.0,17100.0,225.0,0.0
332072,2020-09-24,True,233839575,218602800.0,315900.0,218591325.0,97871625.0,89958600.0,30757500.0,3600.0,0.0,0.0
332072,2020-09-29,True,233839575,216955350.0,0.0,216955350.0,183024000.0,29619450.0,4295700.0,15075.0,1125.0,0.0
332072,2020-10-04,True,233839575,215983125.0,0.0,215983125.0,212464125.0,2786625.0,689175.0,34200.0,9000.0,0.0
332072,2020-10-09,True,233839575,214366050.0,0.0,214366050.0,213002775.0,936675.0,400500.0,22500.0,3600.0,0.0
332072,2020-10-14,True,233839575,212979825.0,0.0,212979825.0,211148775.0,1482975.0,290925.0,45000.0,12150.0,0.0
332072,2020-10-19,True,233839575,211587525.0,0.0,211587525.0,209394225.0,1856700.0,285525.0,43650.0,7425.0,0.0
332072,2020-10-24,True,233839575,209620800.0,0.0,209620800.0,206831250.0,2329200.0,437175.0,22050.0,1125.0,0.0
332072,2020-10-29,True,233839575,206773425.0,8789625.0,206275050.0,206275050.0,0.0,0.0,0.0,0.0,0.0
332072,2020-11-03,True,233839575,206401950.0,0.0,206401950.0,186500700.0,15953400.0,3897900.0,36225.0,13500.0,225.0
332072,2020-11-08,True,233839575,205502850.0,0.0,205502850.0,47587275.0,147711825.0,10190700.0,12375.0,675.0,0.0
332072,2020-11-13,True,233839575,203959125.0,0.0,203959125.0,93995325.0,99437850.0,10426725.0,81450.0,17550.0,225.0
332072,2020-11-18,False,233839575,,,,,,,,,
332072,2020-11-23,False,233839575,,,,,,,,,
332072,2020-11-28,True,233839575,162326475.0,141249375.0,82289250.0,57225600.0,18649125.0,6297075.0,105975.0,9225.0,2250.0
332072,2020-12-03,True,233839575,198679725.0,0.0,198679725.0,26445375.0,144243000.0,27786600.0,181800.0,22500.0,450.0
332072,2020-12-08,True,233839575,88283700.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2020-12-13,True,233839575,233211150.0,139639050.0,95723550.0,95723550.0,0.0,0.0,0.0,0.0,0.0
332072,2020-12-18,True,233839575,179964000.0,47224575.0,155842200.0,102288150.0,48001275.0,5448375.0,100350.0,4050.0,0.0
332072,2020-12-23,True,233839575,188638425.0,0.0,188638425.0,133071525.0,49962600.0,5365800.0,180000.0,56475.0,2025.0
332072,2020-12-28,True,233839575,120726675.0,192827700.0,24814575.0,24393375.0,256950.0,164025.0,225.0,0.0,0.0
332072,2021-01-02,True,233839575,161212500.0,167762250.0,64525950.0,64509975.0,2250.0,12600.0,1125.0,0.0,0.0
332072,2021-01-07,True,233839575,177972975.0,0.0,177972975.0,157198725.0,12175200.0,7926975.0,381600.0,179775.0,110700.0
332072,2021-01-12,True,233839575,180577350.0,204936975.0,19014750.0,11374200.0,3713850.0,3759975.0,166275.0,450.0,0.0
332072,2021-01-17,True,233839575,173377575.0,209659275.0,22719375.0,19029600.0,3342600.0,345825.0,1350.0,0.0,0.0
332072,2021-01-22,True,233839575,200915775.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2021-01-27,True,233839575,167946075.0,0.0,167946075.0,133638975.0,23345100.0,9488475.0,1143450.0,319275.0,10800.0
332072,2021-02-01,True,233839575,163274175.0,0.0,163274175.0,134822925.0,11620800.0,14651550.0,1242225.0,713475.0,223200.0
332072,2021-02-06,True,233839575,160576200.0,0.0,160576200.0,120692250.0,21331125.0,16308450.0,1616400.0,528525.0,99450.0
332072,2021-02-11,True,233839575,157777650.0,2237175.0,157774725.0,113963850.0,29198475.0,14514525.0,96525.0,1350.0,0.0
332072,2021-02-16,True,233839575,153109800.0,0.0,153109800.0,115566300.0,14029425.0,19611900.0,2870100.0,904500.0,127575.0
332072,2021-02-21,True,233839575,149230350.0,14124375.0,149220900.0,98913600.0,23897025.0,24282450.0,1965825.0,162000.0,0.0
332072,2021-02-26,False,233839575,,,,,,,,,
332072,2021-03-03,True,233839575,134744400.0,0.0,134744400.0,70315425.0,42172875.0,18152325.0,3180825.0,872325.0,50625.0
332072,2021-03-08,True,233839575,122848200.0,0.0,122848200.0,89557875.0,5158350.0,21089025.0,4967775.0,1892925.0,182250.0
332072,2021-03-13,True,233839575,117669600.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2021-03-18,True,233839575,109008900.0,0.0,109008900.0,85067550.0,1011600.0,14009175.0,4612050.0,3771675.0,536850.0
332072,2021-03-23,True,233839575,218663100.0,235328625.0,49275.0,49275.0,0.0,0.0,0.0,0.0,0.0
332072,2021-03-28,True,233839575,112556250.0,234724950.0,225675.0,225675.0,0.0,0.0,0.0,0.0,0.0
332072,2021-04-02,True,233839575,103517325.0,0.0,103517325.0,12151575.0,57531825.0,25041150.0,7515000.0,1274400.0,3375.0
332072,2021-04-07,True,233839575,103432950.0,0.0,103432950.0,59134050.0,13762800.0,23538375.0,5568300.0,1299375.0,130050.0
332072,2021-04-12,True,233839575,103817025.0,0.0,103817025.0,53251200.0,8485650.0,32303025.0,5591700.0,3728925.0,456525.0
332072,2021-04-17,True,233839575,111206250.0,223656300.0,6764625.0,6764625.0,0.0,0.0,0.0,0.0,0.0
332072,2021-04-22,True,233839575,0.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2021-04-27,True,233839575,107923725.0,0.0,107923725.0,39688200.0,18101025.0,32617125.0,12443400.0,3777975.0,1296000.0
332072,2021-05-02,True,233839575,87487650.0,65131200.0,76133700.0,59264775.0,467325.0,9171900.0,4659525.0,2569950.0,225.0
332072,2021-05-07,False,233839575,,,,,,,,,
332072,2021-05-12,True,233839575,86171400.0,152984025.0,38342700.0,32376375.0,780750.0,4634550.0,519750.0,30375.0,900.0
332072,2021-05-17,True,233839575,105774300.0,0.0,105774300.0,58734225.0,5101425.0,29957625.0,9857025.0,1910250.0,213750.0
332072,2021-05-22,True,233839575,105340950.0,0.0,105340950.0,52403625.0,5688225.0,30254850.0,7132950.0,7650450.0,2210850.0
332072,2021-05-27,True,233839575,103434300.0,0.0,103434300.0,43494300.0,6318225.0,38614275.0,7473150.0,7244325.0,290025.0
332072,2021-06-01,True,233839575,122882400.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2021-06-06,True,233839575,94847175.0,0.0,94847175.0,49014900.0,493650.0,26115075.0,11844225.0,5899275.0,1480050.0
332072,2021-06-11,True,233839575,97772625.0,34003575.0,69103125.0,21474000.0,8550.0,4322700.0,13945275.0,24627375.0,4725225.0
332072,2021-06-16,False,233839575,,,,,,,,,
332072,2021-06-21,True,233839575,104499225.0,195855975.0,3873375.0,3436425.0,9675.0,297900.0,83250.0,33975.0,12150.0
332072,2021-06-26,True,233839575,78472125.0,0.0,78472125.0,8738550.0,339300.0,26218350.0,17424450.0,22747050.0,3004425.0
332072,2021-07-01,True,233839575,76672125.0,732375.0,76625100.0,24732450.0,123525.0,26441325.0,15122475.0,7695450.0,2509875.0
332072,2021-07-06,True,233839575,81979875.0,17951625.0,75399075.0,18024525.0,90225.0,21029850.0,17705250.0,13708800.0,4840425.0
332072,2021-07-11,False,233839575,,,,,,,,,
332072,2021-07-16,True,233839575,136197900.0,175884750.0,42286725.0,32534325.0,0.0,17550.0,414225.0,8690175.0,630450.0
332072,2021-07-21,False,233839575,,,,,,,,,
332072,2021-07-26,True,233839575,49964625.0,230883300.0,4363650.0,4363650.0,0.0,0.0,0.0,0.0,0.0
332072,2021-07-31,False,233839575,,,,,,,,,
332072,2021-08-05,True,233839575,162947700.0,43147800.0,143099100.0,132377400.0,36225.0,3717225.0,6131925.0,790650.0,45675.0
332072,2021-08-10,True,233839575,169806375.0,87709050.0,143347050.0,141259050.0,4500.0,2036925.0,44550.0,1575.0,450.0
332072,2021-08-15,True,233839575,172838475.0,29935125.0,159723675.0,154227375.0,218925.0,4225500.0,1051200.0,675.0,0.0
332072,2021-08-20,False,233839575,,,,,,,,,
332072,2021-08-25,True,233839575,190361925.0,170294850.0,64835325.0,64835325.0,0.0,0.0,0.0,0.0,0.0
332072,2021-08-30,True,233839575,183132225.0,662175.0,183132225.0,176712750.0,1575.0,3268350.0,2124000.0,1025325.0,225.0
332072,2021-09-04,True,233839575,181731375.0,9408825.0,180046350.0,15752250.0,1906650.0,160903350.0,1359675.0,119925.0,4500.0
332072,2021-09-09,True,233839575,162704925.0,191827575.0,42171975.0,42166350.0,0.0,5625.0,0.0,0.0,0.0
332072,2021-09-14,True,233839575,192141450.0,0.0,192141450.0,13619925.0,6939000.0,170272350.0,1145700.0,152550.0,11925.0
332072,2021-09-19,False,233839575,,,,,,,,,
332072,2021-09-24,True,233839575,197575650.0,0.0,197575650.0,139175325.0,12943350.0,45100350.0,283050.0,73125.0,450.0
332072,2021-09-29,True,233839575,196184925.0,517275.0,196065675.0,80512650.0,996525.0,114196275.0,315225.0,40950.0,4050.0
332072,2021-10-04,False,233839575,,,,,,,,,
332072,2021-10-09,True,233839575,196599150.0,0.0,196599150.0,138462750.0,10300500.0,47785500.0,48150.0,2250.0,0.0
332072,2021-10-14,True,233839575,194987025.0,0.0,194987025.0,122394150.0,52544250.0,19864575.0,155700.0,28125.0,225.0
332072,2021-10-19,True,233839575,194097150.0,0.0,194097150.0,181153350.0,8352900.0,4334175.0,189225.0,60300.0,7200.0
332072,2021-10-24,False,233839575,,,,,,,,,
332072,2021-10-29,True,233839575,192897225.0,0.0,192897225.0,184340250.0,2640600.0,5779350.0,119025.0,18000.0,0.0
332072,2021-11-03,True,233839575,186386850.0,6990525.0,186145650.0,176114250.0,3541950.0,6438600.0,47475.0,3375.0,0.0
332072,2021-11-08,True,233839575,190644750.0,0.0,190644750.0,122861475.0,58559175.0,9095625.0,116100.0,12375.0,0.0
332072,2021-11-13,True,233839575,189325350.0,0.0,189325350.0,58734900.0,117452700.0,12998700.0,113625.0,25425.0,0.0
332072,2021-11-18,True,233839575,182261925.0,108915075.0,110997000.0,35760375.0,66840750.0,8283825.0,108450.0,3375.0,225.0
332072,2021-11-23,True,233839575,187155000.0,0.0,187155000.0,30499650.0,138886875.0,17494875.0,260775.0,12825.0,0.0
332072,2021-11-28,True,233839575,186278625.0,3031875.0,186278625.0,106244325.0,46686600.0,33156225.0,141525.0,36675.0,13275.0
332072,2021-12-03,True,233839575,85549050.0,231879375.0,217125.0,216000.0,450.0,675.0,0.0,0.0,0.0
332072,2021-12-08,True,233839575,184621500.0,0.0,184621500.0,143701425.0,20955375.0,18276525.0,1167075.0,435600.0,85500.0
332072,2021-12-13,True,233839575,183672225.0,5788125.0,183638025.0,69753600.0,99219825.0,14574825.0,66375.0,18675.0,4725.0
332072,2021-12-18,True,233839575,173441025.0,81775350.0,136810125.0,126615150.0,7567425.0,2625750.0,1800.0,0.0,0.0
332072,2021-12-23,True,233839575,169708950.0,150094125.0,68150700.0,56108700.0,8648550.0,3372975.0,19350.0,900.0,225.0
332072,2022-01-02,True,233839575,176183775.0,5718600.0,176140575.0,134687475.0,37483650.0,3822075.0,131400.0,15975.0,0.0
332072,2022-01-12,True,233839575,177081525.0,0.0,177081525.0,129944025.0,37626300.0,8579700.0,760500.0,159300.0,11700.0
332072,2022-01-22,False,233839575,,,,,,,,,
332072,2022-02-01,True,233839575,137107125.0,171224100.0,58601025.0,22886325.0,31241025.0,4465350.0,8325.0,0.0,0.0
332072,2022-02-11,True,233839575,175532850.0,0.0,175532850.0,159858675.0,12714750.0,2640825.0,275850.0,40950.0,1800.0
332072,2022-02-21,True,233839575,169010100.0,0.0,169010100.0,151840125.0,12707775.0,3964725.0,439875.0,57600.0,0.0
332072,2022-03-03,True,233839575,1350.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2022-03-13,True,233839575,155528325.0,0.0,155528325.0,121157325.0,8938800.0,21418650.0,2379375.0,1528875.0,105300.0
332072,2022-03-23,True,233839575,149937525.0,0.0,149937525.0,123789150.0,5962050.0,18542025.0,1327275.0,298125.0,18900.0
332072,2022-04-02,True,233839575,152118450.0,0.0,152118450.0,138373650.0,5660550.0,7109775.0,785250.0,177525.0,11700.0
332072,2022-04-12,True,233839575,245475.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2022-04-22,False,233839575,,,,,,,,,
332072,2022-05-02,True,233839575,149990625.0,14584500.0,149672925.0,148765050.0,76275.0,696375.0,130050.0,5175.0,0.0
332072,2022-05-12,True,233839575,96835725.0,0.0,96835725.0,93239325.0,8100.0,2566800.0,810225.0,210825.0,450.0
332072,2022-05-22,True,233839575,119092725.0,0.0,119092725.0,106740450.0,2100600.0,8598375.0,1269900.0,370575.0,12825.0
332072,2022-06-01,True,233839575,100543050.0,0.0,100543050.0,96346800.0,347175.0,2188800.0,1026225.0,575100.0,58950.0
332072,2022-06-11,True,233839575,102794175.0,0.0,102794175.0,88394175.0,1276650.0,7915950.0,4495500.0,654975.0,56925.0
332072,2022-06-21,False,233839575,,,,,,,,,
332072,2022-07-01,True,233839575,16665075.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2022-07-11,True,233839575,118715400.0,63864900.0,104392575.0,104392575.0,0.0,0.0,0.0,0.0,0.0
332072,2022-07-21,False,233839575,,,,,,,,,
332072,2022-07-31,False,233839575,,,,,,,,,
332072,2022-08-10,True,233839575,191596050.0,0.0,191596050.0,10189350.0,4487850.0,164800575.0,9292050.0,2631375.0,194850.0
332072,2022-08-20,False,233839575,,,,,,,,,
332072,2022-08-30,True,233839575,226679850.0,7914150.0,220007475.0,65937150.0,63225.0,153308475.0,686475.0,12150.0,0.0
332072,2022-09-09,False,233839575,,,,,,,,,
332072,2022-09-19,True,233839575,226704825.0,0.0,226704825.0,7427925.0,35369775.0,183812625.0,90900.0,3600.0,0.0
332072,2022-09-29,True,233839575,227158200.0,7970850.0,221450400.0,14077350.0,34337250.0,173022975.0,12150.0,675.0,0.0
332072,2022-10-09,True,233839575,229110525.0,51505425.0,181715400.0,48811725.0,18335025.0,114551775.0,16200.0,675.0,0.0
332072,2022-10-19,True,233839575,226897200.0,0.0,226897200.0,223184475.0,1619550.0,2082600.0,9000.0,1575.0,0.0
332072,2022-10-29,True,233839575,225650250.0,0.0,225650250.0,213847200.0,9090900.0,2680425.0,27000.0,4725.0,0.0
332072,2022-11-08,True,233839575,223614450.0,0.0,223614450.0,70123275.0,137051775.0,16270650.0,144225.0,24525.0,0.0
332072,2022-11-18,True,233839575,205484175.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2022-11-28,True,233839575,216843750.0,0.0,216843750.0,58747275.0,144743175.0,12985200.0,228150.0,92250.0,47700.0
332072,2022-12-08,True,233839575,194209875.0,82642950.0,142954425.0,113211900.0,20137725.0,9537525.0,56025.0,11250.0,0.0
332072,2022-12-18,True,233839575,211198275.0,0.0,211198275.0,16167825.0,186438150.0,8224650.0,282600.0,82800.0,2250.0
332072,2022-12-28,True,233839575,207510525.0,2222775.0,205338150.0,70409925.0,127323900.0,7155450.0,353475.0,92025.0,3375.0
332072,2023-01-07,True,233839575,203710950.0,166725.0,203552550.0,128010375.0,69203700.0,5971275.0,316125.0,50625.0,450.0
332072,2023-01-17,True,233839575,200528100.0,0.0,200528100.0,124557975.0,68994900.0,6495750.0,386775.0,91350.0,1350.0
332072,2023-01-27,True,233839575,196536150.0,0.0,196536150.0,149808375.0,35698500.0,9397575.0,1108125.0,517725.0,5850.0
332072,2023-02-06,False,233839575,,,,,,,,,
332072,2023-02-16,True,233839575,184252500.0,235377900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332072,2023-02-26,True,233839575,178122375.0,0.0,178122375.0,131906925.0,26144100.0,17010225.0,1769850.0,1024200.0,267075.0
332072,2023-03-08,True,233839575,171690075.0,0.0,171690075.0,129481425.0,25990200.0,14478750.0,1047375.0,483075.0,209250.0
332072,2023-03-18,False,233839575,,,,,,,,,
332072,2023-03-28,True,233839575,175428225.0,132970950.0,85389525.0,83858625.0,171675.0,1359225.0,0.0,0.0,0.0
332072,2023-04-07,True,233839575,163916550.0,0.0,163916550.0,141882525.0,13812975.0,7546725.0,492075.0,145125.0,37125.0
332072,2023-04-17,True,233839575,163840050.0,0.0,163840050.0,149820975.0,9840825.0,3757275.0,318150.0,95175.0,7650.0
332072,2023-04-27,False,233839575,,,,,,,,,
332072,2023-05-07,True,233839575,164613150.0,0.0,164613150.0,143837550.0,1077075.0,15072975.0,3589875.0,902025.0,133650.0
332072,2023-05-17,True,233839575,139214250.0,58391100.0,119010375.0,100665450.0,7907400.0,9975375.0,411300.0,44550.0,6300.0
332072,2023-05-27,True,233839575,149861025.0,2028825.0,149009400.0,121886100.0,2420550.0,21305475.0,2952225.0,370125.0,74925.0
332072,2023-06-01,False,233839575,,,,,,,,,
332072,2023-06-02,False,233839575,,,,,,,,,
332072,2023-06-03,False,233839575,,,,,,,,,
332072,2023-06-04,False,233839575,,,,,,,,,
332072,2023-06-05,False,233839575,,,,,,,,,
332072,2023-06-06,True,233839575,119636100.0,0.0,119636100.0,105341400.0,3007575.0,10851525.0,331200.0,92250.0,12150.0
332072,2023-06-16,True,233839575,165960675.0,4750425.0,165928500.0,137316375.0,2464425.0,24692625.0,1206000.0,226800.0,22275.0
332072,2023-06-26,True,233839575,68540625.0,228447000.0,6930900.0,6930900.0,0.0,0.0,0.0,0.0,0.0
332072,2023-07-06,True,233839575,163041975.0,96480225.0,122804775.0,122605650.0,16200.0,179325.0,3600.0,0.0,0.0
332072,2023-07-16,False,233839575,,,,,,,,,
332072,2023-07-26,True,233839575,221292000.0,8856450.0,216250425.0,189802575.0,34650.0,14454900.0,6806025.0,5124825.0,27450.0
332072,2023-08-05,False,233839575,,,,,,,,,
332072,2023-08-15,False,233839575,,,,,,,,,
332072,2023-08-25,False,233839575,,,,,,,,,
332072,2023-09-04,True,233839575,230375475.0,65700.0,230313600.0,164615850.0,1375425.0,22598325.0,33073875.0,8648325.0,1800.0
332072,2023-09-14,True,233839575,230307750.0,179407125.0,54750600.0,50081175.0,2625075.0,2043000.0,900.0,450.0,0.0
332072,2023-09-24,False,233839575,,,,,,,,,
332072,2023-10-04,True,233839575,228661200.0,0.0,228661200.0,11984850.0,185321025.0,31132575.0,202950.0,18225.0,1575.0
332072,2023-10-14,False,233839575,,,,,,,,,
332072,2023-10-24,True,233839575,224975700.0,0.0,224975700.0,95477400.0,118899450.0,10077075.0,405225.0,108900.0,7650.0
332072,2023-11-03,True,233839575,222146325.0,151425.0,222146325.0,181557675.0,25897950.0,14205825.0,356400.0,104175.0,24300.0
332072,2023-11-13,True,233839575,219695400.0,28072800.0,191969325.0,33409575.0,145300050.0,12871125.0,274050.0,103275.0,11250.0
332072,2023-11-23,True,233839575,218524950.0,0.0,218524950.0,9862650.0,163908675.0,44240625.0,362925.0,139275.0,10800.0
332072,2023-12-03,True,233839575,215815275.0,0.0,215815275.0,8193150.0,189894600.0,17227575.0,320175.0,159750.0,20025.0
332072,2023-12-13,True,233839575,211400325.0,1753200.0,209659500.0,8031825.0,187925400.0,13124025.0,395325.0,175500.0,7425.0
332072,2023-12-23,False,233839575,,,,,,,,,
332072,2024-01-01,False,233839575,,,,,,,,,
332072,2024-01-02,True,233839575,234426600.0,149942700.0,85429575.0,85429575.0,0.0,0.0,0.0,0.0,0.0
332072,2024-01-12,True,233839575,199855125.0,33506550.0,175130100.0,7833150.0,148736025.0,17694000.0,702000.0,163350.0,1575.0
332072,2024-01-22,True,233839575,203651100.0,193619475.0,39911850.0,39654900.0,109350.0,141750.0,5625.0,225.0,0.0
332072,2024-02-01,False,233839575,,,,,,,,,
332072,2024-02-11,True,233839575,181516500.0,0.0,181516500.0,34969950.0,116824950.0,25660125.0,2533950.0,1320975.0,206550.0
332072,2024-02-21,True,233839575,172126575.0,0.0,172126575.0,78985125.0,51451425.0,33930225.0,5604075.0,2044350.0,111375.0
332072,2024-03-02,False,233839575,,,,,,,,,
332072,2024-03-12,True,233839575,156739500.0,0.0,156739500.0,13126275.0,89443575.0,46089000.0,6921000.0,1070325.0,89325.0
332072,2024-03-22,True,233839575,180117225.0,76386600.0,136662075.0,101634525.0,2787750.0,27828225.0,2981700.0,1401975.0,27900.0
332072,2024-04-01,True,233839575,155667825.0,150341400.0,62534250.0,34671600.0,3053925.0,18711000.0,4016025.0,2045025.0,36675.0
332072,2024-04-11,True,233839575,181625400.0,158971050.0,54821475.0,48644325.0,588600.0,4233825.0,736650.0,470025.0,148050.0
332072,2024-04-21,True,233839575,152512200.0,0.0,152512200.0,72193275.0,23983650.0,46426950.0,7558200.0,2256975.0,93150.0
332072,2024-05-01,True,233839575,150589575.0,0.0,150589575.0,107362350.0,13124250.0,24627150.0,4487400.0,843075.0,145350.0
332072,2024-05-11,True,233839575,34019100.0,221961150.0,11904075.0,11904075.0,0.0,0.0,0.0,0.0,0.0
332072,2024-05-21,True,233839575,125206425.0,0.0,125206425.0,63158625.0,5943150.0,39962025.0,13756950.0,2167425.0,218250.0
332072,2024-05-31,True,233839575,127094175.0,225.0,127094175.0,51916725.0,29066625.0,30377025.0,12321675.0,2998575.0,413550.0
332072,2024-06-10,True,233839575,126860625.0,1203750.0,125657325.0,62752950.0,28388250.0,29344275.0,3627675.0,1393200.0,150975.0
